link,date_time,original_text,length,geo_hint,engagement_signal,product_hint,stage,primary_breakdown_point,channel,root_cause,emotion,emotion_severity,summary_insight,actionability_score_5,fixability_score_5,evidence_strength
https://www.youtube.com/watch?v=zD_uVGQmdHM&lc=Ugy-9h6b7STOl3pcdrV4AaABAg,2026-03-01 05:30:00,"Was planning to get insurance from icici lombard they are giving it at a very low cost compared to others now they have proved that there rates are cheep and their service is cheep too , so I’m going for an another company and venom bhai file a case against Mahindra and icici lombard",284,unknown,0,unknown,Servicing & Policy Admin,Service Quality,Unknown,Misrepresentation / Incomplete Explanation,Regret,Medium,"Was planning to get insurance from icici lombard they are giving it at a very low cost compared to others now they have proved that there rates are cheep and their service is cheep too , so I’m going for an another company and venom bhai file a case against Mahindra and icici lombard",3,2,Low
https://www.youtube.com/watch?v=zD_uVGQmdHM&lc=UgwClvQL8QvetYk8ur94AaABAg,2026-03-01 05:30:00,"ICICI Lombard is the worst company for insurance. My 5L bike's claim was settled in 3 months, and the bike was kept at the workshop for 3 months. The company's agents gave me a 5k claim. The bike had damage till the tank area, and there was still a major dent. After fighting them for 3 months, I got a claim for around 50k, and the bike's silencer and other parts are still damaged and installed...incident of Dehradun and claimed registered in Noida",451,"Dehradun, India",1,unknown,Claims Experience,Claim Settlement,Claims / TPA,Process / Documentation Friction,Anger,High,"ICICI Lombard is the worst company for insurance. My 5L bike's claim was settled in 3 months, and the bike was kept at the workshop for 3 months. The company's agents gave me a 5k claim. The bike had damage till the tank area, and there was still a major dent. After fighting them for 3 months, I got a claim for around 50k, and the bike's silencer and other parts are still damaged and installed...incident of Dehradun and claimed registered in Noida",3,2,Medium
https://www.youtube.com/watch?v=zD_uVGQmdHM&lc=UgxxH2mV_0aNQB7m2qJ4AaABAg,2026-03-01 05:30:00,"Icici Lombard is the worst insurance company.. my 8 months car was stolen 12 years back and the insurance company literally harassed me at the time of approving the claim. Statements like ""aap log car le lete ho per maintain karni nahi aati"" - I had to take a lot of help from my contacts in icici.. just imagine how bad middle class suffers",341,unknown,0,car,Claims Experience,Claims Processing,Claims / TPA,Process / Documentation Friction,Anger,Medium,Event: Car stolen 12 years back. Process: ICICI Lombard harassed the customer during claim approval. Outcome: Customer had to use contacts for claim approval.,2,1,Low
https://www.youtube.com/watch?v=zD_uVGQmdHM&lc=UgxmaUDb68z-R6dtM-J4AaABAg,2026-03-01 05:30:00,"This issue is not related to EV, petrol, or diesel vehicles. I experienced a similar situation in 2024 with the same insurer, ICICI Lombard. Although the vehicle brand was different, it was an Indian manufacturer. Unfortunately, the entire process reflected systemic inefficiencies, with assurances given that were not honored in practice. As a car enthusiast, this experience is particularly hard and painful in India, where such situations leave consumers feeling powerless. Those who have gone through similar experiences will understand this reality.",554,India,0,car,Claims Experience,Claims Processing,Unknown,Process / Documentation Friction,Resignation,Medium,Event: Vehicle damage in 2024. Process: ICICI Lombard provided assurances that were not honored. Outcome: Customer felt powerless due to systemic inefficiencies.,2,2,Medium
https://www.youtube.com/watch?v=zD_uVGQmdHM&lc=Ugwuoz6dOtcjrzQ0Zpd4AaABAg,2026-03-01 05:30:00,"Bro Honda ka bhi yahi haal ha two wheeler ma.
My Bike is damage from the front. But they change the back suspension and add old used suspension. when i complaint then they change. May be they stolen some inner part of my bike . There should be strict rule for this types of activity. and insurance comany is icici loambard the same . The bike sp125 is good but the service and reapair work is shit.",398,unknown,1,two wheeler,Claims Experience,Claims Processing,Claims / TPA,Misrepresentation / Incomplete Explanation,Anger,High,"Event: Bike damaged from front. Process: ICICI Lombard changed the back suspension and added used suspension, then changed it after complaint. Outcome: Suspicion of stolen parts and poor repair work.",2,2,Medium
https://www.youtube.com/watch?v=zD_uVGQmdHM&lc=UgztSM2mWILpsPx_dxx4AaABAg,2026-03-01 05:30:00,Bro I also had a bad experience with ICICI Lombard in 2022 i got my ola s1 pro and 1 week later I had an accident in which my ola was damaged very badly from front with front suspension damaged. I live in dehradun and my ola was taken to chandigarh for repair where the claim surveyor from icici Lombard rejected the claim  without any reason and  the quote from company was of about 56000 but the insurance company just gave up and finally I had to pay for it myself. I suggest everybody reading this comment to not opt icici Lombard as your vehicle insurance.,561,unknown,0,car,Claims Experience,Claims Processing,Claims / TPA,Process / Documentation Friction,Anger,High,"Event: Accident with Ola S1 Pro resulting in significant damage. Process: ICICI Lombard claim surveyor rejected the claim without reason, despite a company quote of 56000. Outcome: Customer had to pay for repairs themselves.",2,2,Medium
https://www.youtube.com/watch?v=zD_uVGQmdHM&lc=UgwitwT9m6Ygia8F1gp4AaABAg,2026-03-01 05:30:00,"Icici Lombard is the worst thing your money can buy 

1. I claimed windshield of my fortuner they said it got depriciated and cut 5000 from cost of repair
2. I claimed rear bumper and tail light Company said your bumper had scratches other side of the impact and we will not pay for painting they cut 7000 for paint

Then why they ask for premium in full I have paid 2.5L in 2 years now this year I have changed company to New India General Insurance",450,unknown,0,car,Claims Experience,Claims Processing,Claims / TPA,Process / Documentation Friction,Anger,Medium,Event: Claimed windshield and rear bumper/tail light for a Fortuner. Process: ICICI Lombard deducted depreciation from windshield claim and refused to pay for painting on the bumper due to unrelated scratches. Outcome: Customer paid significant amounts for repairs despite having paid full premium.,2,2,Medium
https://www.youtube.com/watch?v=zD_uVGQmdHM&lc=UgzX7_6wztAVHtfWI9h4AaABAg,2026-03-01 05:30:00,"Firstly glad you're safe venom bhai and this not only mahindra.. maruti suzuki, hyundai, tata all these companies do this. Infact maruti suzuki did the same with me and the insurance was from ICICI Lombard only and they said the same that insurer is forcing us to repair the car and not allowing RTI tho. Mine was total loss case as well. Mahindra's service yes is questionable but it's same on insure company specifically icici Lombard that denied the total loss and RTI and forced the company to repair the car when it was pretty clear that car is completely dead. Same happened with you too bro. But glad you're safe. I suggest Go with legal options.",653,unknown,0,unknown,Claims Experience,Claims Experience,Claims / TPA,Misrepresentation / Incomplete Explanation,Anger,High,"Event: Car was a total loss. Process: ICICI Lombard denied the total loss claim and forced the car company (Mahindra) to repair it. Outcome: The user experienced a situation similar to the video creator, suggesting ICICI Lombard's denial of total loss and forcing repair was incorrect.",3,2,Medium
https://www.youtube.com/watch?v=zD_uVGQmdHM&lc=Ugw8yqBfjqD5LbSK3UB4AaABAg,2026-03-01 05:30:00,"Bahut hi bekar feeling hoti jis cheez ki emi de rahe ho jo cheez barbaad ho chuki ho..... EV car is the most complicated car on the planet so much wire that can only be handled in the factory only..not in these service centre..they are not professionally trained to handle EV....
Thats y petrol and deisel cars are the best...
I guess best service and economical  car service are of hyundai...maruti....kia... ... ...
I guess mahindra sees your video and replace with a new car....
And ALSO CLEARY MENTION TO DONT TAKE ICICI LOMBARD CAR  INSURANCE ...PATHETIC INSURANCE.....
BHAI BEST OF LUCK .... ICICI OR MAHINDRA APRROACHES YOU TO SOLVE THIS..OTHERWISE YEH VIDEO ITNA VIRAL HO KI ISSE DUSRI COMPANY KI CAR LE LO 😅",716,unknown,0,unknown,Claims Experience,Claims Experience,Agent / Advisor,Misrepresentation / Incomplete Explanation,Resignation,High,"Event: User's car was damaged. Process: User explicitly advises against taking ICICI Lombard car insurance, calling it 'pathetic'. Outcome: User implies a negative experience with ICICI Lombard's claims handling or policy, leading to this strong recommendation.",4,3,Medium
https://www.youtube.com/watch?v=zD_uVGQmdHM&lc=UgywWF7evEVAy3fx3vh4AaABAg,2026-03-01 05:30:00,"Bro, thanks for making this video. You exposed Mahindra’s after-sales service and ICICI Lombard, so both companies will probably try to get the video deleted. Thank God I was about to book the Mahindra BE6—I canceled the booking and changed my mind.",249,unknown,0,unknown,Claims Experience,Claims Experience,Unknown,Misrepresentation / Incomplete Explanation,Betrayal,High,Event: User was about to book a Mahindra BE6. Process: User saw a video exposing Mahindra's after-sales service and ICICI Lombard. Outcome: User canceled the booking for the Mahindra BE6 due to the negative exposure of both companies.,4,3,Medium
https://www.youtube.com/watch?v=zD_uVGQmdHM&lc=UgzxDFa2g5VTvXmTk1F4AaABAg,2026-03-01 05:30:00,Bhai exactly why I hate Indian brands. Mahindra fir bhi improvement dikhari thi kaafi had tak internal combustion mein. Tata ke to engine hi nhi chalte. But still aisi cheeze pull karte hai ye. And ik aapke paas Alcazar thi maybe still hai. So you would know how good Hyundai is in after sales and everything. Build quality aadmi chaatega bhai jab gaadi hi chalne layak na ho. It was very clearly a total loss. My dad handles Chandigarh/Mohali ke losses. Yes he works in Icici Lombard. Even he agreed after watching this video. I asked him why does this happen. Basically Lombard is dogshit. He is jumping ahip as well. Morally sound bande nhi kaam kar sakte aisi companies mein he says.,687,Chandigarh/Mohali,0,unknown,Claims Experience,Claims Experience,Unknown,Misrepresentation / Incomplete Explanation,Anger,High,"Event: User's father, who works in ICICI Lombard, watched a video about a car being a total loss. Process: User's father, despite working for ICICI Lombard, agreed the car was a total loss and stated 'Lombard is dogshit', implying the company's handling was poor. Outcome: User's father is considering leaving ICICI Lombard due to the company's practices.",4,2,Medium
